"","Timepoints","Equilibrium","Perturbations"
"4837",4837,20,19
"4838",4838,20,19
"4839",4839,20,19
"4840",4840,20,19
"4841",4841,20,19
"4842",4842,19,19
"4843",4843,19,19
"4844",4844,19,19
"4845",4845,19,19
"4846",4846,19,19
"4847",4847,19,19
"4848",4848,18,19
"4849",4849,18,19
"4850",4850,18,19
"4851",4851,18,19
"4852",4852,18,19
"4853",4853,18,19
"4854",4854,18,19
"4855",4855,18,19
"4856",4856,18,19
"4857",4857,18,19
"4858",4858,18,19
"4859",4859,18,19
"4860",4860,18,19
"4861",4861,18,19
"4862",4862,18,19
"4863",4863,18,19
"4864",4864,19,19
"4865",4865,19,19
"4866",4866,19,19
"4867",4867,19,19
"4868",4868,19,19
"4869",4869,19,19
"4870",4870,19,19
"4871",4871,19,19
"4872",4872,19,19
"4873",4873,19,19
"4874",4874,18,19
"4875",4875,18,19
"4876",4876,18,19
"4877",4877,18,19
"4878",4878,18,19
"4879",4879,18,19
"4880",4880,18,19
"4881",4881,18,19
"4882",4882,18,19
"4883",4883,18,19
"4884",4884,18,19
"4885",4885,18,19
"4886",4886,18,19
"4887",4887,18,19
"4888",4888,18,19
"4889",4889,18,19
"4890",4890,18,19
"4891",4891,18,19
"4892",4892,17,19
"4893",4893,18,19
"4894",4894,18,19
"4895",4895,18,19
"4896",4896,18,19
"4897",4897,18,19
"4898",4898,18,19
"4899",4899,17,19
"4900",4900,17,19
"4901",4901,17,19
"4902",4902,17,19
"4903",4903,17,19
"4904",4904,17,19
"4905",4905,17,19
"4906",4906,17,19
"4907",4907,17,19
"4908",4908,17,19
"4909",4909,17,19
"4910",4910,17,19
"4911",4911,17,19
"4912",4912,17,19
"4913",4913,17,19
"4914",4914,17,19
"4915",4915,17,19
"4916",4916,17,19
"4917",4917,17,19
"4918",4918,17,19
"4919",4919,17,19
"4920",4920,17,19
"4921",4921,17,20
"4922",4922,17,20
"4923",4923,17,20
"4924",4924,18,20
"4925",4925,18,20
"4926",4926,18,20
"4927",4927,18,20
"4928",4928,18,20
"4929",4929,18,20
"4930",4930,18,20
"4931",4931,18,20
"4932",4932,18,20
"4933",4933,18,19
"4934",4934,18,19
"4935",4935,18,19
"4936",4936,18,19
"4937",4937,18,19
"4938",4938,18,19
"4939",4939,18,19
"4940",4940,18,19
"4941",4941,18,19
"4942",4942,18,19
"4943",4943,18,19
"4944",4944,18,19
"4945",4945,18,19
"4946",4946,18,19
"4947",4947,18,19
"4948",4948,18,19
"4949",4949,18,19
"4950",4950,18,19
"4951",4951,18,19
"4952",4952,18,20
"4953",4953,18,20
"4954",4954,18,20
"4955",4955,19,20
"4956",4956,19,20
"4957",4957,19,20
"4958",4958,19,20
"4959",4959,19,20
"4960",4960,19,20
"4961",4961,19,20
"4962",4962,19,20
"4963",4963,19,20
"4964",4964,19,20
"4965",4965,19,20
"4966",4966,19,20
"4967",4967,19,20
"4968",4968,19,20
"4969",4969,19,20
"4970",4970,19,20
"4971",4971,19,20
"4972",4972,19,20
"4973",4973,20,20
"4974",4974,20,20
"4975",4975,20,20
"4976",4976,20,20
"4977",4977,19,20
"4978",4978,19,20
"4979",4979,19,19
"4980",4980,19,19
"4981",4981,19,19
"4982",4982,19,19
"4983",4983,19,19
"4984",4984,19,19
"4985",4985,20,19
"4986",4986,20,19
"4987",4987,20,20
"4988",4988,20,20
"4989",4989,20,20
"4990",4990,20,20
"4991",4991,20,20
"4992",4992,20,20
"4993",4993,20,20
"4994",4994,20,20
"4995",4995,20,20
"4996",4996,20,20
"4997",4997,20,20
"4998",4998,20,20
"4999",4999,20,19
"5000",5000,20,0
"5001",5001,20,1
"5002",5002,20,1
"5003",5003,20,2
"5004",5004,20,2
"5005",5005,20,2
"5006",5006,20,3
"5007",5007,20,3
"5008",5008,20,3
"5009",5009,20,3
"5010",5010,20,3
"5011",5011,19,3
"5012",5012,19,4
"5013",5013,19,4
"5014",5014,19,4
"5015",5015,19,4
"5016",5016,19,4
"5017",5017,19,4
"5018",5018,19,4
"5019",5019,19,5
"5020",5020,19,5
"5021",5021,19,5
"5022",5022,19,5
"5023",5023,19,5
"5024",5024,19,5
"5025",5025,19,6
"5026",5026,19,6
"5027",5027,18,6
"5028",5028,19,6
"5029",5029,19,6
"5030",5030,19,7
"5031",5031,19,7
"5032",5032,19,7
"5033",5033,19,7
"5034",5034,19,7
"5035",5035,19,7
"5036",5036,19,7
"5037",5037,19,7
"5038",5038,19,8
"5039",5039,19,8
"5040",5040,19,8
"5041",5041,19,8
"5042",5042,18,8
"5043",5043,18,8
"5044",5044,18,8
"5045",5045,18,8
"5046",5046,18,8
"5047",5047,18,8
"5048",5048,18,8
"5049",5049,18,8
"5050",5050,18,8
"5051",5051,18,8
"5052",5052,18,8
"5053",5053,18,8
"5054",5054,18,8
"5055",5055,18,8
"5056",5056,17,8
"5057",5057,17,8
"5058",5058,17,8
"5059",5059,17,8
"5060",5060,17,9
"5061",5061,17,9
"5062",5062,16,8
"5063",5063,16,8
"5064",5064,16,8
"5065",5065,16,8
"5066",5066,16,9
"5067",5067,15,10
"5068",5068,15,10
"5069",5069,16,10
"5070",5070,16,10
"5071",5071,16,10
"5072",5072,16,10
"5073",5073,16,10
"5074",5074,16,11
"5075",5075,16,12
"5076",5076,16,12
"5077",5077,16,12
"5078",5078,17,13
"5079",5079,17,13
"5080",5080,17,13
"5081",5081,17,13
"5082",5082,17,13
"5083",5083,18,13
"5084",5084,18,13
"5085",5085,19,13
"5086",5086,19,13
"5087",5087,20,13
"5088",5088,20,14
"5089",5089,20,14
"5090",5090,20,14
"5091",5091,20,14
"5092",5092,20,14
"5093",5093,20,14
"5094",5094,20,14
"5095",5095,20,14
"5096",5096,20,14
"5097",5097,20,14
"5098",5098,20,14
"5099",5099,20,14
"5100",5100,20,14
"5101",5101,19,14
"5102",5102,19,14
"5103",5103,19,14
"5104",5104,19,14
"5105",5105,19,14
"5106",5106,19,14
"5107",5107,18,14
"5108",5108,18,14
"5109",5109,18,14
"5110",5110,18,14
"5111",5111,18,14
"5112",5112,18,14
"5113",5113,18,14
"5114",5114,18,14
"5115",5115,19,14
"5116",5116,19,14
"5117",5117,18,14
"5118",5118,18,14
"5119",5119,18,15
"5120",5120,18,15
"5121",5121,18,15
"5122",5122,18,15
"5123",5123,18,15
"5124",5124,18,15
"5125",5125,17,15
"5126",5126,17,15
"5127",5127,17,15
"5128",5128,17,15
"5129",5129,17,14
"5130",5130,17,14
"5131",5131,17,14
"5132",5132,17,14
"5133",5133,17,14
"5134",5134,17,14
"5135",5135,17,14
"5136",5136,17,14
"5137",5137,17,14
"5138",5138,17,14
"5139",5139,17,14
"5140",5140,17,14
"5141",5141,16,14
"5142",5142,16,14
"5143",5143,16,14
"5144",5144,16,14
"5145",5145,16,13
"5146",5146,16,13
"5147",5147,16,13
"5148",5148,17,13
"5149",5149,17,13
"5150",5150,17,13
"5151",5151,17,13
"5152",5152,17,13
"5153",5153,17,13
"5154",5154,17,13
"5155",5155,17,13
"5156",5156,17,13
"5157",5157,17,13
"5158",5158,17,14
"5159",5159,17,14
"5160",5160,17,14
"5161",5161,17,14
"5162",5162,17,14
"5163",5163,17,14
"5164",5164,17,14
"5165",5165,17,14
"5166",5166,17,14
"5167",5167,17,14
"5168",5168,17,15
"5169",5169,17,15
"5170",5170,17,15
"5171",5171,17,15
"5172",5172,18,15
"5173",5173,18,14
"5174",5174,18,14
"5175",5175,18,15
"5176",5176,18,15
"5177",5177,18,15
"5178",5178,18,15
"5179",5179,18,15
"5180",5180,18,15
"5181",5181,18,15
"5182",5182,18,15
"5183",5183,18,15
"5184",5184,18,15
"5185",5185,18,15
"5186",5186,18,16
"5187",5187,18,16
"5188",5188,18,16
"5189",5189,18,16
"5190",5190,18,16
"5191",5191,18,16
"5192",5192,18,15
"5193",5193,18,15
"5194",5194,18,16
"5195",5195,18,16
"5196",5196,19,16
"5197",5197,19,16
"5198",5198,19,16
"5199",5199,19,16
"5200",5200,19,16
"5201",5201,19,17
"5202",5202,19,17
"5203",5203,19,17
"5204",5204,19,17
"5205",5205,19,17
"5206",5206,19,17
"5207",5207,19,17
"5208",5208,19,17
"5209",5209,19,17
"5210",5210,19,16
"5211",5211,19,17
"5212",5212,19,17
"5213",5213,19,17
"5214",5214,19,17
"5215",5215,19,17
"5216",5216,19,17
"5217",5217,19,17
"5218",5218,19,17
"5219",5219,19,17
"5220",5220,19,17
"5221",5221,19,17
"5222",5222,19,17
"5223",5223,19,17
"5224",5224,19,17
"5225",5225,19,17
"5226",5226,19,17
"5227",5227,19,17
"5228",5228,19,17
"5229",5229,19,17
"5230",5230,19,17
"5231",5231,19,17
"5232",5232,19,17
"5233",5233,19,17
"5234",5234,19,17
"5235",5235,19,17
"5236",5236,19,17
"5237",5237,19,16
"5238",5238,19,17
"5239",5239,20,16
"5240",5240,20,16
"5241",5241,20,17
"5242",5242,20,17
"5243",5243,20,18
"5244",5244,20,18
"5245",5245,20,18
"5246",5246,20,18
"5247",5247,20,18
"5248",5248,20,18
"5249",5249,20,18
"5250",5250,20,18
"5251",5251,20,18
"5252",5252,20,18
"5253",5253,20,18
"5254",5254,20,18
"5255",5255,20,18
"5256",5256,20,18
"5257",5257,20,18
"5258",5258,20,19
"5259",5259,20,19
"5260",5260,20,19
"5261",5261,20,19
"5262",5262,20,19
"5263",5263,20,18
"5264",5264,19,18
"5265",5265,19,18
"5266",5266,19,18
"5267",5267,19,18
"5268",5268,19,18
"5269",5269,19,18
"5270",5270,19,18
"5271",5271,20,18
"5272",5272,20,19
"5273",5273,20,19
"5274",5274,20,19
"5275",5275,20,19
"5276",5276,20,19
"5277",5277,20,19
"5278",5278,20,19
"5279",5279,19,19
"5280",5280,19,19
"5281",5281,18,19
"5282",5282,18,19
"5283",5283,18,19
"5284",5284,18,19
"5285",5285,18,19
"5286",5286,17,19
"5287",5287,17,19
"5288",5288,17,19
"5289",5289,17,19
"5290",5290,17,19
"5291",5291,17,18
"5292",5292,18,18
"5293",5293,17,19
"5294",5294,17,19
"5295",5295,17,19
"5296",5296,17,19
"5297",5297,17,20
"5298",5298,17,20
"5299",5299,17,20
"5300",5300,17,20
"5301",5301,17,20
"5302",5302,17,20
"5303",5303,17,20
"5304",5304,17,20
"5305",5305,17,20
"5306",5306,17,19
"5307",5307,17,19
"5308",5308,17,19
"5309",5309,17,19
"5310",5310,17,19
"5311",5311,17,19
"5312",5312,16,19
"5313",5313,16,19
"5314",5314,16,19
"5315",5315,16,19
"5316",5316,16,20
"5317",5317,16,20
"5318",5318,16,19
"5319",5319,16,19
"5320",5320,16,19
"5321",5321,16,19
"5322",5322,16,19
"5323",5323,15,19
"5324",5324,15,19
"5325",5325,15,18
"5326",5326,15,18
"5327",5327,15,18
"5328",5328,15,18
"5329",5329,15,18
"5330",5330,15,19
"5331",5331,15,19
"5332",5332,15,19
"5333",5333,15,19
"5334",5334,15,19
"5335",5335,15,19
"5336",5336,15,19
"5337",5337,15,19
"5338",5338,15,19
"5339",5339,15,19
"5340",5340,15,19
"5341",5341,15,19
"5342",5342,14,19
"5343",5343,13,18
"5344",5344,13,18
"5345",5345,13,19
"5346",5346,14,19
"5347",5347,14,19
"5348",5348,14,19
"5349",5349,14,20
"5350",5350,14,20
"5351",5351,14,20
"5352",5352,14,20
"5353",5353,14,20
"5354",5354,14,20
"5355",5355,14,20
"5356",5356,14,20
"5357",5357,14,20
"5358",5358,14,20
"5359",5359,14,20
"5360",5360,14,20
"5361",5361,14,20
"5362",5362,15,20
"5363",5363,15,20
"5364",5364,15,19
"5365",5365,15,19
"5366",5366,15,19
"5367",5367,14,19
"5368",5368,14,19
"5369",5369,14,19
"5370",5370,15,19
"5371",5371,16,19
"5372",5372,16,19
"5373",5373,16,20
"5374",5374,17,20
"5375",5375,17,19
"5376",5376,17,19
"5377",5377,17,19
"5378",5378,17,19
"5379",5379,17,19
"5380",5380,17,19
"5381",5381,17,19
"5382",5382,17,19
"5383",5383,17,19
"5384",5384,17,19
"5385",5385,17,19
"5386",5386,17,19
"5387",5387,17,19
"5388",5388,17,19
"5389",5389,17,19
"5390",5390,17,19
"5391",5391,18,19
"5392",5392,18,19
"5393",5393,18,19
"5394",5394,18,19
"5395",5395,18,19
"5396",5396,18,19
"5397",5397,17,19
"5398",5398,18,20
"5399",5399,19,20
"5400",5400,19,20
"5401",5401,19,20
"5402",5402,19,20
"5403",5403,18,20
"5404",5404,18,20
"5405",5405,18,20
"5406",5406,18,20
"5407",5407,18,20
"5408",5408,18,20
"5409",5409,18,20
"5410",5410,18,20
"5411",5411,18,20
"5412",5412,18,20
"5413",5413,18,20
"5414",5414,18,20
"5415",5415,18,20
"5416",5416,18,20
"5417",5417,19,20
"5418",5418,20,20
"5419",5419,20,20
"5420",5420,20,20
"5421",5421,20,20
"5422",5422,20,20
"5423",5423,20,20
"5424",5424,20,20
"5425",5425,20,20
"5426",5426,20,20
"5427",5427,20,20
"5428",5428,20,20
"5429",5429,20,20
"5430",5430,20,20
"5431",5431,20,20
"5432",5432,20,20
"5433",5433,20,20
"5434",5434,20,20
"5435",5435,20,20
"5436",5436,20,20
"5437",5437,20,20
"5438",5438,20,20
"5439",5439,20,20
"5440",5440,20,20
"5441",5441,20,20
"5442",5442,20,20
"5443",5443,20,20
"5444",5444,20,20
"5445",5445,20,20
"5446",5446,20,20
"5447",5447,20,20
"5448",5448,20,20
"5449",5449,20,20
"5450",5450,20,20
"5451",5451,20,20
"5452",5452,20,20
"5453",5453,20,20
"5454",5454,20,20
"5455",5455,20,20
"5456",5456,20,20
"5457",5457,20,20
"5458",5458,20,20
"5459",5459,19,20
"5460",5460,19,20
"5461",5461,19,20
"5462",5462,19,20
"5463",5463,19,20
"5464",5464,19,20
"5465",5465,19,20
"5466",5466,19,20
"5467",5467,19,20
"5468",5468,19,20
"5469",5469,19,20
"5470",5470,19,20
"5471",5471,19,19
"5472",5472,19,19
"5473",5473,19,20
"5474",5474,19,20
"5475",5475,19,20
"5476",5476,19,20
"5477",5477,19,20
"5478",5478,19,20
"5479",5479,19,20
"5480",5480,19,20
"5481",5481,19,20
"5482",5482,19,20
"5483",5483,19,20
"5484",5484,19,20
"5485",5485,19,20
"5486",5486,19,20
"5487",5487,19,20
"5488",5488,19,20
"5489",5489,19,20
"5490",5490,19,20
"5491",5491,19,20
"5492",5492,19,20
"5493",5493,19,20
"5494",5494,19,20
"5495",5495,19,20
"5496",5496,19,20
"5497",5497,19,20
"5498",5498,18,20
"5499",5499,18,20
"5500",5500,18,20
"5501",5501,18,20
"5502",5502,18,20
"5503",5503,18,20
"5504",5504,18,19
"5505",5505,17,19
"5506",5506,17,19
"5507",5507,17,19
"5508",5508,17,19
"5509",5509,18,19
"5510",5510,18,19
"5511",5511,18,19
"5512",5512,18,19
"5513",5513,18,19
"5514",5514,18,19
"5515",5515,18,19
"5516",5516,18,19
"5517",5517,18,19
"5518",5518,18,18
"5519",5519,18,18
"5520",5520,18,18
"5521",5521,18,18
"5522",5522,18,18
"5523",5523,18,18
"5524",5524,18,18
"5525",5525,18,18
"5526",5526,18,18
"5527",5527,18,18
"5528",5528,18,18
"5529",5529,19,18
"5530",5530,19,18
"5531",5531,18,18
"5532",5532,18,18
"5533",5533,18,18
"5534",5534,18,18
"5535",5535,18,18
"5536",5536,18,18
"5537",5537,18,18
"5538",5538,18,18
"5539",5539,18,18
"5540",5540,18,18
"5541",5541,18,17
"5542",5542,18,18
"5543",5543,18,18
"5544",5544,17,18
"5545",5545,17,18
"5546",5546,17,18
"5547",5547,17,18
"5548",5548,17,18
"5549",5549,18,18
"5550",5550,19,18
"5551",5551,20,18
"5552",5552,20,18
"5553",5553,20,18
"5554",5554,20,18
"5555",5555,20,18
"5556",5556,20,18
"5557",5557,20,18
"5558",5558,20,18
"5559",5559,20,18
"5560",5560,20,18
"5561",5561,20,18
"5562",5562,20,18
"5563",5563,20,18
"5564",5564,20,18
"5565",5565,20,18
"5566",5566,20,18
"5567",5567,20,18
"5568",5568,20,18
"5569",5569,20,18
"5570",5570,19,17
"5571",5571,19,18
"5572",5572,19,19
"5573",5573,19,19
"5574",5574,19,19
"5575",5575,19,18
"5576",5576,19,18
"5577",5577,19,18
"5578",5578,19,18
"5579",5579,19,18
"5580",5580,19,18
"5581",5581,19,18
"5582",5582,19,18
"5583",5583,19,18
"5584",5584,19,18
"5585",5585,19,18
"5586",5586,19,18
"5587",5587,19,19
"5588",5588,19,19
"5589",5589,19,19
"5590",5590,19,19
"5591",5591,19,19
"5592",5592,19,19
"5593",5593,19,19
"5594",5594,19,19
"5595",5595,20,18
"5596",5596,20,18
"5597",5597,21,18
"5598",5598,21,18
"5599",5599,21,18
"5600",5600,21,18
"5601",5601,21,18
"5602",5602,21,18
"5603",5603,21,18
"5604",5604,21,19
"5605",5605,21,19
"5606",5606,21,19
"5607",5607,20,19
"5608",5608,20,19
"5609",5609,20,19
"5610",5610,20,19
"5611",5611,20,19
"5612",5612,19,19
"5613",5613,19,19
"5614",5614,19,20
"5615",5615,19,20
"5616",5616,19,20
"5617",5617,19,20
"5618",5618,19,20
"5619",5619,19,20
"5620",5620,19,20
"5621",5621,20,20
"5622",5622,20,20
"5623",5623,20,20
"5624",5624,20,19
"5625",5625,20,19
"5626",5626,20,19
"5627",5627,20,19
"5628",5628,20,20
"5629",5629,20,20
"5630",5630,20,20
"5631",5631,20,20
"5632",5632,20,20
"5633",5633,20,20
"5634",5634,20,19
"5635",5635,20,19
"5636",5636,20,19
"5637",5637,20,19
"5638",5638,20,19
"5639",5639,20,19
"5640",5640,20,19
"5641",5641,20,19
"5642",5642,20,19
"5643",5643,20,19
"5644",5644,20,19
"5645",5645,20,20
"5646",5646,20,20
"5647",5647,20,20
"5648",5648,20,20
"5649",5649,20,20
"5650",5650,20,20
"5651",5651,20,20
"5652",5652,20,20
"5653",5653,20,20
"5654",5654,20,20
"5655",5655,20,20
"5656",5656,20,20
"5657",5657,19,19
"5658",5658,19,19
"5659",5659,19,19
"5660",5660,19,18
"5661",5661,19,18
"5662",5662,19,19
"5663",5663,19,19
"5664",5664,19,19
"5665",5665,19,19
"5666",5666,19,19
"5667",5667,19,19
"5668",5668,19,19
"5669",5669,18,19
"5670",5670,17,19
"5671",5671,17,19
"5672",5672,17,19
"5673",5673,17,19
"5674",5674,17,19
"5675",5675,17,19
"5676",5676,17,18
"5677",5677,17,18
"5678",5678,17,18
"5679",5679,17,18
"5680",5680,17,18
"5681",5681,17,18
"5682",5682,18,18
"5683",5683,18,18
"5684",5684,18,18
"5685",5685,18,18
"5686",5686,18,18
"5687",5687,18,17
"5688",5688,18,17
"5689",5689,18,17
"5690",5690,18,16
"5691",5691,18,16
"5692",5692,18,15
"5693",5693,19,15
"5694",5694,19,15
"5695",5695,20,15
"5696",5696,19,14
"5697",5697,19,14
"5698",5698,19,14
"5699",5699,19,14
"5700",5700,19,15
"5701",5701,19,15
"5702",5702,19,15
"5703",5703,20,15
"5704",5704,20,16
"5705",5705,20,16
"5706",5706,20,17
"5707",5707,20,17
"5708",5708,20,17
"5709",5709,20,17
"5710",5710,20,17
"5711",5711,19,17
"5712",5712,19,17
"5713",5713,19,18
"5714",5714,20,18
"5715",5715,20,18
"5716",5716,20,18
"5717",5717,20,18
"5718",5718,20,18
"5719",5719,20,18
"5720",5720,19,18
"5721",5721,19,18
"5722",5722,19,18
"5723",5723,19,18
"5724",5724,20,18
"5725",5725,20,18
"5726",5726,20,18
"5727",5727,20,19
"5728",5728,20,19
"5729",5729,20,19
"5730",5730,20,19
"5731",5731,20,19
"5732",5732,20,20
"5733",5733,20,20
"5734",5734,20,20
"5735",5735,20,20
"5736",5736,20,20
"5737",5737,20,20
"5738",5738,20,19
"5739",5739,20,19
"5740",5740,20,19
"5741",5741,20,19
"5742",5742,20,19
"5743",5743,20,19
"5744",5744,20,19
"5745",5745,20,19
"5746",5746,20,19
"5747",5747,20,20
"5748",5748,20,20
"5749",5749,20,20
"5750",5750,20,20
"5751",5751,20,20
"5752",5752,20,20
"5753",5753,20,20
"5754",5754,20,19
"5755",5755,19,19
"5756",5756,19,19
"5757",5757,19,19
"5758",5758,19,19
"5759",5759,19,19
"5760",5760,19,19
"5761",5761,19,19
"5762",5762,19,19
"5763",5763,19,19
"5764",5764,19,19
"5765",5765,19,19
"5766",5766,19,19
"5767",5767,19,19
"5768",5768,19,19
"5769",5769,19,19
"5770",5770,19,19
"5771",5771,19,19
"5772",5772,19,19
"5773",5773,19,19
"5774",5774,19,20
"5775",5775,19,20
"5776",5776,19,19
"5777",5777,20,19
"5778",5778,20,19
"5779",5779,20,19
"5780",5780,20,19
"5781",5781,20,19
"5782",5782,20,19
"5783",5783,20,19
"5784",5784,20,19
"5785",5785,20,19
"5786",5786,20,19
"5787",5787,20,19
"5788",5788,20,19
"5789",5789,20,19
"5790",5790,20,19
"5791",5791,20,19
"5792",5792,20,19
"5793",5793,20,19
"5794",5794,20,19
"5795",5795,20,19
"5796",5796,20,19
"5797",5797,20,19
"5798",5798,20,19
"5799",5799,20,20
"5800",5800,20,20
"5801",5801,20,20
"5802",5802,20,20
"5803",5803,20,20
"5804",5804,20,20
"5805",5805,20,20
"5806",5806,20,20
"5807",5807,20,20
"5808",5808,19,20
"5809",5809,19,20
"5810",5810,19,20
"5811",5811,19,19
"5812",5812,19,19
"5813",5813,19,19
"5814",5814,19,19
"5815",5815,18,19
"5816",5816,18,19
"5817",5817,18,19
"5818",5818,18,19
"5819",5819,18,19
"5820",5820,18,19
"5821",5821,18,19
"5822",5822,18,19
"5823",5823,19,19
"5824",5824,19,19
"5825",5825,19,19
"5826",5826,20,19
"5827",5827,20,19
"5828",5828,20,19
"5829",5829,20,19
"5830",5830,20,19
"5831",5831,20,19
"5832",5832,20,20
"5833",5833,20,20
"5834",5834,20,20
"5835",5835,20,20
"5836",5836,20,20
"5837",5837,20,20
"5838",5838,20,20
"5839",5839,20,20
"5840",5840,20,19
"5841",5841,20,19
"5842",5842,20,19
"5843",5843,20,19
"5844",5844,20,19
"5845",5845,20,19
"5846",5846,20,19
"5847",5847,20,18
"5848",5848,20,18
"5849",5849,20,18
"5850",5850,20,18
"5851",5851,20,18
"5852",5852,20,18
"5853",5853,20,18
"5854",5854,20,18
"5855",5855,20,18
"5856",5856,20,18
"5857",5857,20,18
"5858",5858,20,18
"5859",5859,20,18
"5860",5860,20,18
"5861",5861,20,18
"5862",5862,20,18
"5863",5863,20,18
"5864",5864,20,18
"5865",5865,20,18
"5866",5866,20,18
"5867",5867,20,18
"5868",5868,20,18
"5869",5869,20,18
"5870",5870,20,18
"5871",5871,20,18
"5872",5872,20,18
"5873",5873,20,18
"5874",5874,20,18
"5875",5875,20,18
"5876",5876,20,18
"5877",5877,20,18
"5878",5878,20,18
"5879",5879,20,18
"5880",5880,20,18
"5881",5881,20,18
"5882",5882,20,18
"5883",5883,20,18
"5884",5884,20,18
"5885",5885,20,18
"5886",5886,20,18
"5887",5887,20,18
"5888",5888,20,18
"5889",5889,20,18
"5890",5890,20,18
"5891",5891,20,18
"5892",5892,20,18
"5893",5893,20,18
"5894",5894,20,18
"5895",5895,20,18
"5896",5896,20,18
"5897",5897,20,18
"5898",5898,20,18
"5899",5899,20,18
"5900",5900,20,18
"5901",5901,20,18
"5902",5902,20,18
"5903",5903,20,18
"5904",5904,20,18
"5905",5905,19,18
"5906",5906,19,18
"5907",5907,19,18
"5908",5908,19,18
"5909",5909,19,18
"5910",5910,19,18
"5911",5911,19,17
"5912",5912,19,17
"5913",5913,19,17
"5914",5914,19,17
"5915",5915,19,17
"5916",5916,19,17
"5917",5917,19,17
"5918",5918,19,17
"5919",5919,19,17
"5920",5920,19,18
"5921",5921,19,18
"5922",5922,19,18
"5923",5923,19,19
"5924",5924,19,19
"5925",5925,19,20
"5926",5926,19,20
"5927",5927,19,20
"5928",5928,19,20
"5929",5929,19,20
"5930",5930,19,20
"5931",5931,19,20
"5932",5932,19,20
"5933",5933,19,20
"5934",5934,19,20
"5935",5935,19,20
"5936",5936,19,20
"5937",5937,19,20
"5938",5938,19,20
"5939",5939,19,20
"5940",5940,19,20
"5941",5941,19,20
"5942",5942,19,20
"5943",5943,19,20
"5944",5944,19,19
"5945",5945,19,19
"5946",5946,19,19
"5947",5947,20,19
"5948",5948,20,19
"5949",5949,20,19
"5950",5950,20,19
"5951",5951,20,19
"5952",5952,20,19
"5953",5953,20,19
"5954",5954,20,19
"5955",5955,20,19
"5956",5956,20,19
"5957",5957,20,19
"5958",5958,20,19
"5959",5959,20,19
"5960",5960,20,19
"5961",5961,20,19
"5962",5962,20,19
"5963",5963,20,19
"5964",5964,20,19
"5965",5965,20,19
"5966",5966,20,19
"5967",5967,20,19
"5968",5968,20,19
"5969",5969,20,19
"5970",5970,20,19
"5971",5971,20,19
"5972",5972,20,19
"5973",5973,20,20
"5974",5974,20,20
"5975",5975,20,20
"5976",5976,20,20
"5977",5977,20,20
"5978",5978,20,20
"5979",5979,20,20
"5980",5980,20,20
"5981",5981,20,20
"5982",5982,20,20
"5983",5983,20,20
"5984",5984,20,20
"5985",5985,20,20
"5986",5986,20,20
"5987",5987,20,20
"5988",5988,20,20
"5989",5989,20,20
"5990",5990,20,20
"5991",5991,20,20
"5992",5992,20,20
"5993",5993,20,20
"5994",5994,20,20
"5995",5995,20,20
"5996",5996,20,20
"5997",5997,20,20
"5998",5998,20,20
"5999",5999,20,20
"6000",6000,20,0
"6001",6001,20,0
"6002",6002,20,0
"6003",6003,20,1
"6004",6004,20,1
"6005",6005,20,1
"6006",6006,20,1
"6007",6007,20,0
"6008",6008,20,0
"6009",6009,20,0
"6010",6010,20,1
"6011",6011,19,2
"6012",6012,19,2
"6013",6013,19,3
"6014",6014,18,3
"6015",6015,18,4
"6016",6016,18,4
"6017",6017,18,5
"6018",6018,18,6
"6019",6019,18,6
"6020",6020,17,6
"6021",6021,17,6
"6022",6022,17,7
"6023",6023,16,8
"6024",6024,16,8
"6025",6025,15,8
"6026",6026,15,7
"6027",6027,15,8
"6028",6028,16,8
"6029",6029,16,8
"6030",6030,16,9
"6031",6031,16,9
"6032",6032,17,10
"6033",6033,17,10
"6034",6034,18,10
"6035",6035,18,10
"6036",6036,19,10
"6037",6037,19,11
"6038",6038,19,10
"6039",6039,19,10
"6040",6040,19,10
"6041",6041,19,10
"6042",6042,19,10
"6043",6043,19,10
"6044",6044,19,10
"6045",6045,19,10
"6046",6046,19,10
"6047",6047,19,9
"6048",6048,19,9
"6049",6049,19,9
"6050",6050,19,9
"6051",6051,19,9
"6052",6052,19,10
"6053",6053,19,10
"6054",6054,20,10
"6055",6055,20,10
"6056",6056,20,10
"6057",6057,20,10
"6058",6058,20,10
"6059",6059,20,10
"6060",6060,20,11
"6061",6061,20,11
"6062",6062,20,11
"6063",6063,20,11
"6064",6064,20,11
"6065",6065,20,11
"6066",6066,20,11
"6067",6067,20,11
"6068",6068,20,11
"6069",6069,20,11
"6070",6070,20,11
"6071",6071,20,11
"6072",6072,20,11
"6073",6073,20,11
"6074",6074,20,12
"6075",6075,20,13
"6076",6076,20,14
"6077",6077,20,14
"6078",6078,20,14
"6079",6079,20,15
"6080",6080,20,15
"6081",6081,20,15
"6082",6082,20,16
"6083",6083,20,16
"6084",6084,20,16
"6085",6085,20,16
"6086",6086,20,16
"6087",6087,20,16
"6088",6088,20,15
"6089",6089,20,15
"6090",6090,20,15
"6091",6091,20,15
"6092",6092,20,15
"6093",6093,20,15
"6094",6094,20,15
"6095",6095,20,16
"6096",6096,20,15
"6097",6097,20,16
"6098",6098,20,16
"6099",6099,20,16
"6100",6100,20,16
"6101",6101,20,16
"6102",6102,20,16
"6103",6103,20,16
"6104",6104,20,16
"6105",6105,20,16
"6106",6106,20,16
