"","Timepoints","Equilibrium","Perturbations"
"4362",4362,5,16
"4363",4363,5,16
"4364",4364,6,15
"4365",4365,6,15
"4366",4366,7,15
"4367",4367,7,15
"4368",4368,7,14
"4369",4369,8,14
"4370",4370,8,14
"4371",4371,9,14
"4372",4372,9,13
"4373",4373,9,13
"4374",4374,9,12
"4375",4375,9,12
"4376",4376,9,13
"4377",4377,9,13
"4378",4378,9,13
"4379",4379,8,14
"4380",4380,8,15
"4381",4381,8,15
"4382",4382,9,15
"4383",4383,9,15
"4384",4384,8,16
"4385",4385,8,16
"4386",4386,8,16
"4387",4387,8,16
"4388",4388,8,16
"4389",4389,7,16
"4390",4390,7,16
"4391",4391,7,16
"4392",4392,7,16
"4393",4393,7,16
"4394",4394,7,16
"4395",4395,6,15
"4396",4396,6,15
"4397",4397,6,15
"4398",4398,6,15
"4399",4399,6,15
"4400",4400,6,15
"4401",4401,6,16
"4402",4402,6,16
"4403",4403,6,16
"4404",4404,6,16
"4405",4405,6,16
"4406",4406,6,17
"4407",4407,6,17
"4408",4408,6,17
"4409",4409,5,16
"4410",4410,5,16
"4411",4411,5,15
"4412",4412,4,15
"4413",4413,4,16
"4414",4414,4,16
"4415",4415,4,16
"4416",4416,4,16
"4417",4417,4,16
"4418",4418,3,16
"4419",4419,3,16
"4420",4420,3,16
"4421",4421,3,16
"4422",4422,4,16
"4423",4423,4,16
"4424",4424,4,16
"4425",4425,4,16
"4426",4426,3,16
"4427",4427,3,15
"4428",4428,3,15
"4429",4429,3,15
"4430",4430,3,15
"4431",4431,3,15
"4432",4432,3,14
"4433",4433,3,14
"4434",4434,3,14
"4435",4435,3,13
"4436",4436,3,13
"4437",4437,3,13
"4438",4438,3,13
"4439",4439,3,13
"4440",4440,3,13
"4441",4441,2,13
"4442",4442,2,12
"4443",4443,2,12
"4444",4444,1,13
"4445",4445,1,14
"4446",4446,2,14
"4447",4447,2,13
"4448",4448,2,14
"4449",4449,3,13
"4450",4450,3,13
"4451",4451,3,13
"4452",4452,4,12
"4453",4453,4,11
"4454",4454,4,11
"4455",4455,4,11
"4456",4456,4,11
"4457",4457,4,12
"4458",4458,4,12
"4459",4459,4,12
"4460",4460,4,12
"4461",4461,4,11
"4462",4462,4,11
"4463",4463,4,10
"4464",4464,4,9
"4465",4465,4,8
"4466",4466,4,8
"4467",4467,5,8
"4468",4468,5,7
"4469",4469,5,7
"4470",4470,6,7
"4471",4471,6,7
"4472",4472,6,7
"4473",4473,6,7
"4474",4474,7,7
"4475",4475,6,7
"4476",4476,7,8
"4477",4477,6,8
"4478",4478,6,8
"4479",4479,6,8
"4480",4480,6,8
"4481",4481,6,8
"4482",4482,5,8
"4483",4483,5,8
"4484",4484,5,8
"4485",4485,5,8
"4486",4486,5,7
"4487",4487,5,7
"4488",4488,4,7
"4489",4489,5,7
"4490",4490,4,8
"4491",4491,5,8
"4492",4492,5,8
"4493",4493,6,7
"4494",4494,5,7
"4495",4495,5,7
"4496",4496,5,7
"4497",4497,6,7
"4498",4498,6,6
"4499",4499,6,6
"4500",4500,6,6
"4501",4501,6,5
"4502",4502,6,5
"4503",4503,5,5
"4504",4504,5,5
"4505",4505,5,6
"4506",4506,5,6
"4507",4507,5,6
"4508",4508,5,5
"4509",4509,5,5
"4510",4510,5,5
"4511",4511,5,5
"4512",4512,6,4
"4513",4513,6,3
"4514",4514,5,3
"4515",4515,5,4
"4516",4516,5,4
"4517",4517,5,4
"4518",4518,6,4
"4519",4519,7,4
"4520",4520,7,4
"4521",4521,6,5
"4522",4522,6,5
"4523",4523,6,5
"4524",4524,6,5
"4525",4525,6,5
"4526",4526,6,5
"4527",4527,6,5
"4528",4528,6,5
"4529",4529,6,5
"4530",4530,7,5
"4531",4531,7,5
"4532",4532,7,5
"4533",4533,8,5
"4534",4534,7,5
"4535",4535,7,5
"4536",4536,6,4
"4537",4537,6,4
"4538",4538,5,4
"4539",4539,5,4
"4540",4540,5,4
"4541",4541,5,4
"4542",4542,5,4
"4543",4543,5,4
"4544",4544,5,4
"4545",4545,4,4
"4546",4546,4,4
"4547",4547,4,4
"4548",4548,4,4
"4549",4549,4,5
"4550",4550,5,5
"4551",4551,5,6
"4552",4552,5,6
"4553",4553,5,5
"4554",4554,5,4
"4555",4555,5,5
"4556",4556,4,5
"4557",4557,4,5
"4558",4558,4,5
"4559",4559,4,5
"4560",4560,4,5
"4561",4561,4,4
"4562",4562,4,4
"4563",4563,3,4
"4564",4564,3,4
"4565",4565,2,5
"4566",4566,2,5
"4567",4567,2,5
"4568",4568,2,5
"4569",4569,2,5
"4570",4570,2,5
"4571",4571,3,5
"4572",4572,3,6
"4573",4573,3,6
"4574",4574,3,6
"4575",4575,3,6
"4576",4576,4,5
"4577",4577,5,5
"4578",4578,5,5
"4579",4579,5,5
"4580",4580,5,4
"4581",4581,5,4
"4582",4582,4,4
"4583",4583,4,4
"4584",4584,4,4
"4585",4585,4,4
"4586",4586,4,4
"4587",4587,4,4
"4588",4588,4,4
"4589",4589,3,4
"4590",4590,3,4
"4591",4591,3,4
"4592",4592,3,3
"4593",4593,3,2
"4594",4594,3,2
"4595",4595,3,2
"4596",4596,3,2
"4597",4597,3,2
"4598",4598,3,1
"4599",4599,2,0
"4600",4600,2,0
"4601",4601,2,0
"4602",4602,2,0
"4603",4603,2,0
"4604",4604,2,0
"4605",4605,2,0
"4606",4606,3,0
"4607",4607,3,0
"4608",4608,3,0
"4609",4609,3,0
"4610",4610,3,0
"4611",4611,3,0
"4612",4612,4,0
"4613",4613,4,1
"4614",4614,4,1
"4615",4615,4,1
"4616",4616,4,2
"4617",4617,4,2
"4618",4618,4,2
"4619",4619,4,2
"4620",4620,5,2
"4621",4621,5,2
"4622",4622,4,2
"4623",4623,4,2
"4624",4624,4,2
"4625",4625,4,2
"4626",4626,4,2
"4627",4627,5,2
"4628",4628,4,2
"4629",4629,4,2
"4630",4630,4,2
"4631",4631,3,2
"4632",4632,3,2
"4633",4633,3,3
"4634",4634,3,3
"4635",4635,3,3
"4636",4636,3,3
"4637",4637,3,3
"4638",4638,3,4
"4639",4639,3,4
"4640",4640,3,4
"4641",4641,3,4
"4642",4642,3,4
"4643",4643,3,4
"4644",4644,3,4
"4645",4645,3,4
"4646",4646,3,4
"4647",4647,3,4
"4648",4648,4,4
"4649",4649,3,4
"4650",4650,3,4
"4651",4651,3,4
"4652",4652,3,5
"4653",4653,3,5
"4654",4654,4,5
"4655",4655,4,5
"4656",4656,4,5
"4657",4657,4,5
"4658",4658,4,5
"4659",4659,4,5
"4660",4660,4,5
"4661",4661,4,5
"4662",4662,4,5
"4663",4663,4,5
"4664",4664,4,5
"4665",4665,4,5
"4666",4666,4,5
"4667",4667,4,5
"4668",4668,4,5
"4669",4669,4,6
"4670",4670,3,6
"4671",4671,3,6
"4672",4672,3,6
"4673",4673,3,6
"4674",4674,3,6
"4675",4675,3,7
"4676",4676,3,7
"4677",4677,4,7
"4678",4678,4,7
"4679",4679,5,7
"4680",4680,5,7
"4681",4681,5,7
"4682",4682,5,7
"4683",4683,5,7
"4684",4684,5,7
"4685",4685,6,7
"4686",4686,6,7
"4687",4687,6,7
"4688",4688,6,7
"4689",4689,6,7
"4690",4690,5,7
"4691",4691,5,7
"4692",4692,5,7
"4693",4693,5,7
"4694",4694,5,7
"4695",4695,5,7
"4696",4696,5,8
"4697",4697,5,7
"4698",4698,5,7
"4699",4699,5,7
"4700",4700,5,7
"4701",4701,4,7
"4702",4702,4,7
"4703",4703,4,6
"4704",4704,4,6
"4705",4705,4,5
"4706",4706,4,5
"4707",4707,4,5
"4708",4708,3,4
"4709",4709,3,4
"4710",4710,3,4
"4711",4711,2,4
"4712",4712,2,4
"4713",4713,2,5
"4714",4714,2,5
"4715",4715,2,5
"4716",4716,2,4
"4717",4717,2,4
"4718",4718,2,4
"4719",4719,2,4
"4720",4720,1,4
"4721",4721,1,4
"4722",4722,1,4
"4723",4723,2,4
"4724",4724,2,4
"4725",4725,2,4
"4726",4726,2,3
"4727",4727,2,3
"4728",4728,2,3
"4729",4729,2,3
"4730",4730,2,3
"4731",4731,2,3
"4732",4732,3,3
"4733",4733,3,3
"4734",4734,3,2
"4735",4735,3,2
"4736",4736,3,2
"4737",4737,3,2
"4738",4738,3,2
"4739",4739,3,2
"4740",4740,3,2
"4741",4741,3,2
"4742",4742,3,2
"4743",4743,3,2
"4744",4744,3,2
"4745",4745,3,2
"4746",4746,3,3
"4747",4747,3,3
"4748",4748,3,3
"4749",4749,3,3
"4750",4750,3,3
"4751",4751,3,3
"4752",4752,3,3
"4753",4753,3,3
"4754",4754,3,3
"4755",4755,3,3
"4756",4756,2,2
"4757",4757,2,2
"4758",4758,2,2
"4759",4759,2,2
"4760",4760,2,2
"4761",4761,3,2
"4762",4762,3,3
"4763",4763,3,4
"4764",4764,3,4
"4765",4765,3,3
"4766",4766,3,3
"4767",4767,3,3
"4768",4768,3,3
"4769",4769,3,2
"4770",4770,3,2
"4771",4771,4,2
"4772",4772,4,2
"4773",4773,4,2
"4774",4774,4,1
"4775",4775,4,2
"4776",4776,4,2
"4777",4777,4,2
"4778",4778,4,2
"4779",4779,4,2
"4780",4780,4,2
"4781",4781,4,1
"4782",4782,4,1
"4783",4783,4,1
"4784",4784,4,1
"4785",4785,4,1
"4786",4786,4,1
"4787",4787,4,1
"4788",4788,4,0
"4789",4789,4,0
"4790",4790,4,0
"4791",4791,4,0
"4792",4792,4,0
"4793",4793,4,0
"4794",4794,3,0
"4795",4795,3,0
"4796",4796,3,0
"4797",4797,3,0
"4798",4798,3,0
"4799",4799,3,0
"4800",4800,3,0
"4801",4801,3,0
"4802",4802,3,0
"4803",4803,3,0
"4804",4804,3,0
"4805",4805,3,0
"4806",4806,3,0
"4807",4807,3,0
"4808",4808,3,0
"4809",4809,4,1
"4810",4810,4,1
"4811",4811,4,1
"4812",4812,4,1
"4813",4813,4,1
"4814",4814,3,1
"4815",4815,3,1
"4816",4816,3,1
"4817",4817,3,1
"4818",4818,4,1
"4819",4819,4,1
"4820",4820,4,1
"4821",4821,4,1
"4822",4822,4,1
"4823",4823,4,1
"4824",4824,4,1
"4825",4825,4,2
"4826",4826,4,2
"4827",4827,4,2
"4828",4828,4,2
"4829",4829,4,2
"4830",4830,4,1
"4831",4831,4,1
"4832",4832,4,1
"4833",4833,4,1
"4834",4834,3,2
"4835",4835,3,2
"4836",4836,3,2
"4837",4837,3,1
"4838",4838,3,1
"4839",4839,2,1
"4840",4840,1,1
"4841",4841,1,1
"4842",4842,1,1
"4843",4843,1,1
"4844",4844,1,1
"4845",4845,1,1
"4846",4846,1,1
"4847",4847,1,1
"4848",4848,1,1
"4849",4849,1,1
"4850",4850,1,1
"4851",4851,1,1
"4852",4852,1,1
"4853",4853,1,1
"4854",4854,1,2
"4855",4855,1,2
"4856",4856,1,2
"4857",4857,1,2
"4858",4858,1,2
"4859",4859,2,2
"4860",4860,2,2
"4861",4861,2,2
"4862",4862,3,2
"4863",4863,3,2
"4864",4864,3,2
"4865",4865,3,2
"4866",4866,3,2
"4867",4867,3,2
"4868",4868,3,2
"4869",4869,3,2
"4870",4870,4,2
"4871",4871,4,1
"4872",4872,4,1
"4873",4873,4,1
"4874",4874,4,1
"4875",4875,5,1
"4876",4876,5,1
"4877",4877,4,1
"4878",4878,4,1
"4879",4879,4,1
"4880",4880,4,1
"4881",4881,4,1
"4882",4882,4,1
"4883",4883,4,1
"4884",4884,4,1
"4885",4885,4,1
"4886",4886,5,1
"4887",4887,5,1
"4888",4888,4,1
"4889",4889,3,1
"4890",4890,3,1
"4891",4891,3,1
"4892",4892,4,1
"4893",4893,4,1
"4894",4894,4,1
"4895",4895,4,1
"4896",4896,4,1
"4897",4897,4,1
"4898",4898,4,1
"4899",4899,4,1
"4900",4900,3,1
"4901",4901,3,1
"4902",4902,3,1
"4903",4903,2,2
"4904",4904,2,2
"4905",4905,2,2
"4906",4906,2,1
"4907",4907,2,1
"4908",4908,2,1
"4909",4909,2,1
"4910",4910,2,1
"4911",4911,2,1
"4912",4912,1,1
"4913",4913,1,1
"4914",4914,1,1
"4915",4915,1,1
"4916",4916,2,1
"4917",4917,3,1
"4918",4918,4,1
"4919",4919,4,1
"4920",4920,5,1
"4921",4921,5,0
"4922",4922,5,0
"4923",4923,4,0
"4924",4924,4,0
"4925",4925,4,0
"4926",4926,4,0
"4927",4927,4,0
"4928",4928,4,0
"4929",4929,3,0
"4930",4930,3,0
"4931",4931,3,0
"4932",4932,3,0
"4933",4933,3,0
"4934",4934,3,0
"4935",4935,4,0
"4936",4936,4,0
"4937",4937,4,0
"4938",4938,4,0
"4939",4939,4,0
"4940",4940,4,0
"4941",4941,4,0
"4942",4942,4,0
"4943",4943,4,0
"4944",4944,4,0
"4945",4945,4,0
"4946",4946,4,0
"4947",4947,4,0
"4948",4948,4,0
"4949",4949,4,0
"4950",4950,4,0
"4951",4951,4,0
"4952",4952,4,0
"4953",4953,5,0
"4954",4954,5,0
"4955",4955,4,0
"4956",4956,4,0
"4957",4957,4,0
"4958",4958,4,0
"4959",4959,3,0
"4960",4960,4,0
"4961",4961,4,0
"4962",4962,4,0
"4963",4963,4,0
"4964",4964,4,0
"4965",4965,4,0
"4966",4966,4,0
"4967",4967,4,0
"4968",4968,4,0
"4969",4969,3,0
"4970",4970,3,0
"4971",4971,3,1
"4972",4972,3,1
"4973",4973,3,1
"4974",4974,4,1
"4975",4975,4,1
"4976",4976,4,1
"4977",4977,5,1
"4978",4978,5,1
"4979",4979,5,2
"4980",4980,5,2
"4981",4981,5,2
"4982",4982,5,2
"4983",4983,5,3
"4984",4984,5,3
"4985",4985,4,3
"4986",4986,4,3
"4987",4987,4,2
"4988",4988,4,2
"4989",4989,4,2
"4990",4990,4,1
"4991",4991,4,1
"4992",4992,4,1
"4993",4993,4,1
"4994",4994,4,1
"4995",4995,4,1
"4996",4996,4,1
"4997",4997,4,1
"4998",4998,3,1
"4999",4999,4,1
"5000",5000,4,21
"5001",5001,4,21
"5002",5002,4,21
"5003",5003,4,21
"5004",5004,4,21
"5005",5005,3,21
"5006",5006,3,21
"5007",5007,3,21
"5008",5008,3,21
"5009",5009,3,21
"5010",5010,2,21
"5011",5011,2,21
"5012",5012,2,21
"5013",5013,2,21
"5014",5014,2,21
"5015",5015,2,21
"5016",5016,2,21
"5017",5017,2,21
"5018",5018,2,21
"5019",5019,2,21
"5020",5020,2,21
"5021",5021,2,21
"5022",5022,2,21
"5023",5023,2,21
"5024",5024,1,21
"5025",5025,1,21
"5026",5026,1,21
"5027",5027,2,21
"5028",5028,2,21
"5029",5029,2,21
"5030",5030,2,21
"5031",5031,2,21
"5032",5032,2,21
"5033",5033,1,21
"5034",5034,1,21
"5035",5035,1,21
"5036",5036,1,21
"5037",5037,1,21
"5038",5038,1,21
"5039",5039,1,21
"5040",5040,2,21
"5041",5041,2,21
"5042",5042,3,21
"5043",5043,3,21
"5044",5044,3,21
"5045",5045,3,21
"5046",5046,3,21
"5047",5047,3,21
"5048",5048,3,21
"5049",5049,4,21
"5050",5050,3,21
"5051",5051,3,21
"5052",5052,2,21
"5053",5053,2,21
"5054",5054,2,21
"5055",5055,2,21
"5056",5056,2,21
"5057",5057,2,21
"5058",5058,2,21
"5059",5059,2,21
"5060",5060,2,21
"5061",5061,2,21
"5062",5062,2,21
"5063",5063,2,21
"5064",5064,2,21
"5065",5065,2,21
"5066",5066,2,21
"5067",5067,3,21
"5068",5068,3,21
"5069",5069,2,21
"5070",5070,2,21
"5071",5071,2,21
"5072",5072,2,21
"5073",5073,2,21
"5074",5074,2,21
"5075",5075,2,21
"5076",5076,2,21
"5077",5077,2,21
"5078",5078,1,21
"5079",5079,1,21
"5080",5080,2,21
"5081",5081,2,21
"5082",5082,2,21
"5083",5083,1,21
"5084",5084,1,21
"5085",5085,1,21
"5086",5086,1,21
"5087",5087,2,21
"5088",5088,2,21
"5089",5089,2,21
"5090",5090,2,21
"5091",5091,2,21
"5092",5092,2,21
"5093",5093,3,21
"5094",5094,3,21
"5095",5095,2,21
"5096",5096,2,21
"5097",5097,2,21
"5098",5098,2,21
"5099",5099,2,21
"5100",5100,2,21
"5101",5101,2,21
"5102",5102,2,21
"5103",5103,3,21
"5104",5104,3,21
"5105",5105,3,21
"5106",5106,4,21
"5107",5107,4,21
"5108",5108,4,21
"5109",5109,4,21
"5110",5110,4,21
"5111",5111,4,21
"5112",5112,4,21
"5113",5113,3,21
"5114",5114,4,21
"5115",5115,4,21
"5116",5116,4,21
"5117",5117,5,21
"5118",5118,5,21
"5119",5119,5,20
"5120",5120,5,20
"5121",5121,5,20
"5122",5122,4,20
"5123",5123,4,20
"5124",5124,4,20
"5125",5125,4,20
"5126",5126,4,20
"5127",5127,4,20
"5128",5128,4,20
"5129",5129,4,21
"5130",5130,5,21
"5131",5131,5,21
"5132",5132,5,21
"5133",5133,5,21
"5134",5134,5,21
"5135",5135,5,21
"5136",5136,5,20
"5137",5137,5,20
"5138",5138,5,20
"5139",5139,5,20
"5140",5140,4,20
"5141",5141,5,20
"5142",5142,5,20
"5143",5143,5,20
"5144",5144,5,20
"5145",5145,5,19
"5146",5146,5,19
"5147",5147,5,19
"5148",5148,5,19
"5149",5149,5,19
"5150",5150,4,19
"5151",5151,5,19
"5152",5152,5,19
"5153",5153,5,19
"5154",5154,6,19
"5155",5155,5,19
"5156",5156,4,19
"5157",5157,4,19
"5158",5158,4,18
"5159",5159,4,18
"5160",5160,4,18
"5161",5161,4,18
"5162",5162,4,18
"5163",5163,4,18
"5164",5164,4,18
"5165",5165,4,18
"5166",5166,4,18
"5167",5167,4,17
"5168",5168,4,16
"5169",5169,4,16
"5170",5170,4,16
"5171",5171,3,15
"5172",5172,2,15
"5173",5173,2,14
"5174",5174,2,13
"5175",5175,3,14
"5176",5176,3,14
"5177",5177,3,14
"5178",5178,3,14
"5179",5179,3,14
"5180",5180,3,14
"5181",5181,3,14
"5182",5182,3,13
"5183",5183,3,13
"5184",5184,3,12
"5185",5185,3,11
"5186",5186,3,12
"5187",5187,3,12
"5188",5188,3,12
"5189",5189,3,12
"5190",5190,3,13
"5191",5191,3,13
"5192",5192,3,14
"5193",5193,3,15
"5194",5194,3,16
"5195",5195,3,16
"5196",5196,3,16
"5197",5197,3,16
"5198",5198,3,16
"5199",5199,3,17
"5200",5200,3,17
"5201",5201,3,17
"5202",5202,3,17
"5203",5203,3,17
"5204",5204,3,17
"5205",5205,3,17
"5206",5206,3,17
"5207",5207,3,18
"5208",5208,3,18
"5209",5209,3,18
"5210",5210,3,18
"5211",5211,3,18
"5212",5212,3,18
"5213",5213,3,17
"5214",5214,3,17
"5215",5215,3,17
"5216",5216,3,17
"5217",5217,3,17
"5218",5218,3,17
"5219",5219,3,17
"5220",5220,3,17
"5221",5221,3,16
"5222",5222,3,16
"5223",5223,3,16
"5224",5224,3,16
"5225",5225,4,15
"5226",5226,4,15
"5227",5227,4,15
"5228",5228,4,15
"5229",5229,4,15
"5230",5230,5,15
"5231",5231,5,15
"5232",5232,4,15
"5233",5233,4,15
"5234",5234,4,15
"5235",5235,3,15
"5236",5236,3,15
"5237",5237,3,14
"5238",5238,3,15
"5239",5239,3,15
"5240",5240,3,15
"5241",5241,3,14
"5242",5242,3,15
"5243",5243,3,15
"5244",5244,3,15
"5245",5245,3,15
"5246",5246,2,15
"5247",5247,2,15
"5248",5248,2,15
"5249",5249,2,15
"5250",5250,2,15
"5251",5251,2,14
"5252",5252,2,14
"5253",5253,2,14
"5254",5254,2,14
"5255",5255,2,14
"5256",5256,2,14
"5257",5257,2,14
"5258",5258,2,14
"5259",5259,2,14
"5260",5260,2,15
"5261",5261,2,15
"5262",5262,3,14
"5263",5263,3,13
"5264",5264,2,13
"5265",5265,2,12
"5266",5266,2,11
"5267",5267,2,11
"5268",5268,2,11
"5269",5269,2,11
"5270",5270,2,11
"5271",5271,2,10
"5272",5272,2,9
"5273",5273,1,9
"5274",5274,1,9
"5275",5275,1,9
"5276",5276,1,10
"5277",5277,1,9
"5278",5278,1,9
"5279",5279,1,8
"5280",5280,1,8
"5281",5281,2,8
"5282",5282,2,9
"5283",5283,2,9
"5284",5284,2,9
"5285",5285,2,9
"5286",5286,3,9
"5287",5287,3,9
"5288",5288,4,9
"5289",5289,4,9
"5290",5290,4,9
"5291",5291,4,9
"5292",5292,3,8
"5293",5293,4,8
"5294",5294,4,8
"5295",5295,4,8
"5296",5296,4,7
"5297",5297,4,7
"5298",5298,4,8
"5299",5299,4,8
"5300",5300,3,9
"5301",5301,3,9
"5302",5302,3,9
"5303",5303,3,10
"5304",5304,3,10
"5305",5305,3,10
"5306",5306,3,10
"5307",5307,3,10
"5308",5308,3,10
"5309",5309,3,10
"5310",5310,3,10
"5311",5311,3,10
"5312",5312,4,10
"5313",5313,4,10
"5314",5314,4,10
"5315",5315,4,10
"5316",5316,3,10
"5317",5317,3,10
"5318",5318,3,10
"5319",5319,4,10
"5320",5320,4,10
"5321",5321,5,11
"5322",5322,5,11
"5323",5323,5,11
"5324",5324,5,11
"5325",5325,5,10
"5326",5326,4,10
"5327",5327,4,10
"5328",5328,4,10
"5329",5329,4,10
"5330",5330,4,10
"5331",5331,4,9
"5332",5332,4,9
"5333",5333,4,8
"5334",5334,4,8
"5335",5335,4,8
"5336",5336,4,8
"5337",5337,4,8
"5338",5338,3,8
"5339",5339,3,8
"5340",5340,3,8
"5341",5341,3,8
"5342",5342,3,8
"5343",5343,4,8
"5344",5344,4,8
"5345",5345,4,9
"5346",5346,3,9
"5347",5347,3,9
"5348",5348,3,9
"5349",5349,3,9
"5350",5350,3,9
"5351",5351,3,9
"5352",5352,3,9
"5353",5353,3,9
"5354",5354,3,9
"5355",5355,3,9
"5356",5356,3,10
"5357",5357,3,9
"5358",5358,3,9
"5359",5359,3,9
"5360",5360,3,9
"5361",5361,3,9
"5362",5362,3,9
"5363",5363,3,9
"5364",5364,3,10
"5365",5365,3,10
"5366",5366,3,11
"5367",5367,4,10
"5368",5368,4,10
"5369",5369,5,9
"5370",5370,6,9
"5371",5371,5,9
"5372",5372,5,8
"5373",5373,5,8
"5374",5374,4,7
"5375",5375,4,8
"5376",5376,4,7
"5377",5377,5,7
"5378",5378,6,6
"5379",5379,6,5
"5380",5380,6,5
"5381",5381,7,4
"5382",5382,7,4
"5383",5383,8,3
"5384",5384,7,3
"5385",5385,8,3
"5386",5386,9,3
"5387",5387,9,3
"5388",5388,9,4
"5389",5389,9,4
"5390",5390,9,4
"5391",5391,9,4
"5392",5392,9,4
"5393",5393,9,4
"5394",5394,8,3
"5395",5395,7,3
"5396",5396,7,3
"5397",5397,6,3
"5398",5398,5,2
"5399",5399,5,2
"5400",5400,5,2
"5401",5401,5,2
"5402",5402,5,2
"5403",5403,4,1
"5404",5404,4,1
"5405",5405,4,1
"5406",5406,4,1
"5407",5407,4,1
"5408",5408,4,1
"5409",5409,4,1
"5410",5410,4,1
"5411",5411,4,1
"5412",5412,3,2
"5413",5413,3,2
"5414",5414,4,2
"5415",5415,4,2
"5416",5416,5,2
"5417",5417,5,2
"5418",5418,5,2
"5419",5419,5,2
"5420",5420,5,2
"5421",5421,5,2
"5422",5422,5,2
"5423",5423,4,2
"5424",5424,4,2
"5425",5425,4,1
"5426",5426,4,2
"5427",5427,4,1
"5428",5428,4,1
"5429",5429,4,1
"5430",5430,3,1
"5431",5431,3,1
"5432",5432,3,1
"5433",5433,3,1
"5434",5434,3,1
"5435",5435,3,1
"5436",5436,3,1
"5437",5437,3,1
"5438",5438,3,1
"5439",5439,3,1
"5440",5440,3,1
"5441",5441,3,1
"5442",5442,3,1
"5443",5443,3,1
"5444",5444,4,1
"5445",5445,4,1
"5446",5446,4,1
"5447",5447,4,1
"5448",5448,4,2
"5449",5449,4,2
"5450",5450,4,2
"5451",5451,4,2
"5452",5452,4,2
"5453",5453,4,2
"5454",5454,4,2
"5455",5455,4,2
"5456",5456,4,2
"5457",5457,4,2
"5458",5458,4,1
"5459",5459,5,1
"5460",5460,5,1
"5461",5461,5,1
"5462",5462,5,1
"5463",5463,5,1
"5464",5464,5,1
"5465",5465,5,1
"5466",5466,5,1
"5467",5467,5,1
"5468",5468,5,1
"5469",5469,5,1
"5470",5470,5,1
"5471",5471,5,1
"5472",5472,5,1
"5473",5473,5,1
"5474",5474,5,1
"5475",5475,5,1
"5476",5476,4,1
"5477",5477,4,1
"5478",5478,5,1
"5479",5479,6,0
"5480",5480,6,0
"5481",5481,6,0
"5482",5482,6,0
"5483",5483,6,0
"5484",5484,6,0
"5485",5485,5,0
"5486",5486,5,0
"5487",5487,5,0
"5488",5488,5,0
"5489",5489,6,0
"5490",5490,6,1
"5491",5491,6,1
"5492",5492,6,1
"5493",5493,6,1
"5494",5494,6,1
"5495",5495,7,1
"5496",5496,7,1
"5497",5497,7,0
"5498",5498,8,0
"5499",5499,8,0
"5500",5500,8,1
"5501",5501,8,1
"5502",5502,8,1
"5503",5503,9,1
"5504",5504,9,1
"5505",5505,9,1
"5506",5506,10,1
"5507",5507,10,1
"5508",5508,10,1
"5509",5509,9,1
"5510",5510,9,1
"5511",5511,9,1
"5512",5512,9,1
"5513",5513,8,1
"5514",5514,8,1
"5515",5515,8,1
"5516",5516,8,1
"5517",5517,8,1
"5518",5518,8,1
"5519",5519,8,1
"5520",5520,8,1
"5521",5521,8,1
"5522",5522,8,1
"5523",5523,8,1
"5524",5524,7,0
"5525",5525,7,0
"5526",5526,7,0
"5527",5527,7,0
"5528",5528,7,0
"5529",5529,7,0
"5530",5530,6,0
"5531",5531,7,0
"5532",5532,7,0
"5533",5533,7,0
"5534",5534,8,0
"5535",5535,8,0
"5536",5536,8,0
"5537",5537,8,0
"5538",5538,8,0
"5539",5539,8,0
"5540",5540,8,0
"5541",5541,7,1
"5542",5542,8,0
"5543",5543,8,0
"5544",5544,8,0
"5545",5545,8,0
"5546",5546,8,0
"5547",5547,7,0
"5548",5548,7,0
"5549",5549,6,0
"5550",5550,5,0
"5551",5551,5,0
"5552",5552,5,0
"5553",5553,5,0
"5554",5554,5,0
"5555",5555,5,0
"5556",5556,5,0
"5557",5557,5,0
"5558",5558,5,0
"5559",5559,5,0
"5560",5560,5,0
"5561",5561,4,0
"5562",5562,4,0
"5563",5563,3,0
"5564",5564,3,0
"5565",5565,2,0
"5566",5566,2,0
"5567",5567,2,0
"5568",5568,2,0
"5569",5569,2,1
"5570",5570,3,1
"5571",5571,3,1
"5572",5572,4,1
"5573",5573,4,1
"5574",5574,4,1
"5575",5575,4,2
"5576",5576,4,2
"5577",5577,4,2
"5578",5578,4,2
"5579",5579,4,2
"5580",5580,4,2
"5581",5581,4,2
"5582",5582,4,2
"5583",5583,4,2
"5584",5584,4,2
"5585",5585,4,2
"5586",5586,5,2
"5587",5587,5,1
"5588",5588,5,1
"5589",5589,5,1
"5590",5590,6,1
"5591",5591,7,0
"5592",5592,7,0
"5593",5593,7,0
"5594",5594,7,0
"5595",5595,6,1
"5596",5596,6,1
"5597",5597,5,1
"5598",5598,5,1
"5599",5599,5,1
"5600",5600,5,1
"5601",5601,5,1
"5602",5602,6,1
"5603",5603,6,1
"5604",5604,6,1
"5605",5605,6,1
"5606",5606,6,1
"5607",5607,7,1
"5608",5608,7,1
"5609",5609,7,1
"5610",5610,7,2
"5611",5611,6,2
"5612",5612,7,2
"5613",5613,7,2
"5614",5614,7,1
"5615",5615,7,1
"5616",5616,7,1
"5617",5617,7,0
"5618",5618,7,0
"5619",5619,7,0
"5620",5620,7,0
"5621",5621,6,0
"5622",5622,5,0
"5623",5623,5,0
"5624",5624,6,1
"5625",5625,6,2
"5626",5626,6,2
"5627",5627,6,2
"5628",5628,5,2
"5629",5629,5,2
"5630",5630,5,2
"5631",5631,5,2
