"","Timepoints","Equilibrium"
"1123",1123,12
"1124",1124,12
"1125",1125,11
"1126",1126,10
"1127",1127,10
"1128",1128,10
"1129",1129,9
"1130",1130,10
"1131",1131,11
"1132",1132,11
"1133",1133,11
"1134",1134,11
"1135",1135,11
"1136",1136,11
"1137",1137,11
"1138",1138,11
"1139",1139,10
"1140",1140,10
"1141",1141,11
"1142",1142,11
"1143",1143,11
"1144",1144,11
"1145",1145,11
"1146",1146,11
"1147",1147,11
"1148",1148,11
"1149",1149,11
"1150",1150,11
"1151",1151,11
"1152",1152,11
"1153",1153,10
"1154",1154,10
"1155",1155,10
"1156",1156,10
"1157",1157,9
"1158",1158,10
"1159",1159,9
"1160",1160,9
"1161",1161,9
"1162",1162,8
"1163",1163,8
"1164",1164,8
"1165",1165,8
"1166",1166,7
"1167",1167,7
"1168",1168,7
"1169",1169,7
"1170",1170,7
"1171",1171,7
"1172",1172,7
"1173",1173,7
"1174",1174,7
"1175",1175,7
"1176",1176,7
"1177",1177,7
"1178",1178,7
"1179",1179,7
"1180",1180,6
"1181",1181,6
"1182",1182,6
"1183",1183,6
"1184",1184,6
"1185",1185,6
"1186",1186,6
"1187",1187,6
"1188",1188,5
"1189",1189,5
"1190",1190,4
"1191",1191,3
"1192",1192,3
"1193",1193,2
"1194",1194,3
"1195",1195,3
"1196",1196,3
"1197",1197,4
"1198",1198,4
"1199",1199,4
"1200",1200,5
"1201",1201,6
"1202",1202,6
"1203",1203,6
"1204",1204,6
"1205",1205,6
"1206",1206,5
"1207",1207,4
"1208",1208,3
"1209",1209,3
"1210",1210,3
"1211",1211,3
"1212",1212,2
"1213",1213,3
"1214",1214,3
"1215",1215,2
"1216",1216,2
"1217",1217,2
"1218",1218,2
"1219",1219,2
"1220",1220,2
"1221",1221,2
"1222",1222,2
"1223",1223,1
"1224",1224,1
"1225",1225,1
"1226",1226,1
"1227",1227,1
"1228",1228,1
"1229",1229,1
"1230",1230,1
"1231",1231,1
"1232",1232,1
"1233",1233,1
"1234",1234,1
"1235",1235,1
"1236",1236,1
"1237",1237,1
"1238",1238,1
"1239",1239,1
"1240",1240,1
"1241",1241,1
"1242",1242,1
"1243",1243,1
"1244",1244,1
"1245",1245,1
"1246",1246,1
"1247",1247,0
"1248",1248,0
"1249",1249,0
"1250",1250,0
"1251",1251,0
"1252",1252,0
"1253",1253,0
"1254",1254,0
"1255",1255,0
"1256",1256,0
"1257",1257,0
"1258",1258,0
"1259",1259,0
"1260",1260,0
"1261",1261,0
"1262",1262,0
"1263",1263,0
"1264",1264,0
"1265",1265,0
"1266",1266,0
"1267",1267,0
"1268",1268,0
"1269",1269,0
"1270",1270,0
"1271",1271,0
"1272",1272,0
"1273",1273,0
"1274",1274,1
"1275",1275,1
"1276",1276,1
"1277",1277,2
"1278",1278,2
"1279",1279,2
"1280",1280,2
"1281",1281,2
"1282",1282,1
"1283",1283,1
"1284",1284,2
"1285",1285,3
"1286",1286,3
"1287",1287,3
"1288",1288,3
"1289",1289,2
"1290",1290,2
"1291",1291,2
"1292",1292,2
"1293",1293,2
"1294",1294,2
"1295",1295,2
"1296",1296,2
"1297",1297,2
"1298",1298,2
"1299",1299,2
"1300",1300,2
"1301",1301,2
"1302",1302,2
"1303",1303,2
"1304",1304,2
"1305",1305,3
"1306",1306,3
"1307",1307,4
"1308",1308,5
"1309",1309,5
"1310",1310,5
"1311",1311,5
"1312",1312,6
"1313",1313,6
"1314",1314,7
"1315",1315,7
"1316",1316,6
"1317",1317,6
"1318",1318,6
"1319",1319,6
"1320",1320,6
"1321",1321,6
"1322",1322,6
"1323",1323,6
"1324",1324,6
